date,shipments_total,shipments_ex_transport,shipments_ex_defense,shipments_primary_metals,shipments_fabricated_metals,shipments_machinery,shipments_computers_electronics,shipments_computers,shipments_communications,shipments_electrical,shipments_transportation,shipments_motor_vehicles,shipments_nondef_aircraft,shipments_defense_aircraft,shipments_other_durables,shipments_capital_goods,shipments_nondef_capital,shipments_core_capital,shipments_defense_capital,orders_total,orders_ex_transport,orders_ex_defense,orders_primary_metals,orders_fabricated_metals,orders_machinery,orders_computers_electronics,orders_computers,orders_communications,orders_electrical,orders_transportation,orders_motor_vehicles,orders_nondef_aircraft,orders_defense_aircraft,orders_other_durables,orders_capital_goods,orders_nondef_capital,orders_core_capital,orders_defense_capital,unfilled_total,unfilled_ex_transport,unfilled_ex_defense,unfilled_primary_metals,unfilled_fabricated_metals,unfilled_machinery,unfilled_computers_electronics,unfilled_electrical,unfilled_transportation,unfilled_motor_vehicles,unfilled_nondef_aircraft,unfilled_defense_aircraft,unfilled_other_durables,unfilled_capital_goods,unfilled_core_capital,inventory_total,inventory_ex_transport,inventory_ex_defense,inventory_primary_metals,inventory_fabricated_metals,inventory_machinery,inventory_computers_electronics,inventory_electrical,inventory_transportation,inventory_motor_vehicles,inventory_nondef_aircraft,inventory_defense_aircraft,inventory_other_durables,inventory_capital_goods,inventory_core_capital
2004-01-31,180407.0,125765.0,171833.0,12696.0,20533.0,21003.0,30170.0,3752.0,5368.0,8363.0,54642.0,41065.0,5061.0,3608.0,33000.0,60347.0,52873.0,50315.0,7474.0,178696.0,123228.0,168214.0,13389.0,22072.0,21702.0,24374.0,3268.0,4581.0,8416.0,55468.0,40988.0,4872.0,3551.0,33275.0,62652.0,53000.0,46266.0,9652.0,510186.0,344088.0,344088.0,22713.0,45911.0,47693.0,101300.0,14234.0,268678.0,15036.0,109547.0,63384.0,9657.0,347129.0,125158.0,246090.0,183708.0,227248.0,18670.0,29871.0,38789.0,39769.0,11832.0,62382.0,22278.0,22010.0,10490.0,44777.0,113512.0,80647.0
2004-02-29,182838.0,125119.0,172852.0,13225.0,20120.0,20755.0,29719.0,3221.0,5180.0,8383.0,57719.0,42244.0,5635.0,4796.0,32917.0,61315.0,52551.0,49633.0,8764.0,181662.0,123810.0,171570.0,14161.0,21462.0,22280.0,24571.0,3253.0,4988.0,8579.0,57852.0,42565.0,6072.0,3646.0,32757.0,63554.0,54440.0,50217.0,9114.0,514772.0,348568.0,348568.0,23649.0,47253.0,49218.0,101914.0,14430.0,268811.0,15357.0,109984.0,62234.0,9497.0,349368.0,126735.0,246731.0,184031.0,227480.0,18900.0,30068.0,38942.0,39340.0,11687.0,62700.0,22238.0,21962.0,10698.0,45094.0,113817.0,80536.0
2004-03-31,188916.0,131293.0,180205.0,14178.0,21651.0,22754.0,29844.0,3508.0,5039.0,8628.0,57623.0,43523.0,5580.0,3573.0,34238.0,62273.0,54771.0,51809.0,7502.0,190869.0,131645.0,181448.0,15493.0,22733.0,24203.0,25899.0,3295.0,5033.0,9038.0,59224.0,43759.0,6572.0,2510.0,34279.0,66677.0,58317.0,61977.0,8360.0,522529.0,355615.0,355615.0,24964.0,48335.0,50667.0,103773.0,14840.0,270412.0,15593.0,110976.0,61171.0,9538.0,353772.0,129921.0,247952.0,185579.0,228760.0,19335.0,30170.0,39074.0,39841.0,11748.0,62373.0,22401.0,21546.0,10515.0,45411.0,113337.0,80522.0
2004-04-30,185667.0,130910.0,177127.0,14307.0,21190.0,22028.0,30469.0,3395.0,5420.0,8606.0,54757.0,41571.0,4857.0,3431.0,34310.0,61398.0,53889.0,51432.0,7509.0,184368.0,127956.0,173902.0,14454.0,22757.0,22639.0,24683.0,2935.0,5343.0,9064.0,56412.0,41723.0,4601.0,3792.0,34359.0,63293.0,54141.0,51675.0,9152.0,527165.0,358325.0,358325.0,25111.0,49902.0,51278.0,103922.0,15298.0,272067.0,15745.0,110720.0,61532.0,9587.0,355667.0,130554.0,249103.0,186253.0,229616.0,19651.0,30258.0,39166.0,39879.0,11727.0,62850.0,22357.0,21611.0,10516.0,45572.0,113474.0,80453.0
2004-05-31,185670.0,131205.0,176826.0,14425.0,21535.0,21805.0,30249.0,3203.0,5375.0,8684.0,54465.0,40031.0,5778.0,3520.0,34507.0,61714.0,54008.0,51070.0,7706.0,183459.0,128782.0,175303.0,15374.0,21582.0,22984.0,25327.0,3608.0,4989.0,8808.0,54677.0,40487.0,6227.0,2382.0,34707.0,62519.0,55785.0,50771.0,6734.0,531048.0,362896.0,362896.0,26060.0,49949.0,52457.0,105094.0,15422.0,272279.0,16201.0,111169.0,60394.0,9787.0,356472.0,131889.0,250911.0,188105.0,231015.0,19925.0,30747.0,39675.0,39765.0,11941.0,62806.0,22353.0,21184.0,10422.0,46052.0,114238.0,81264.0
2004-06-30,187103.0,132538.0,178678.0,15062.0,21452.0,22719.0,30116.0,3271.0,4966.0,8660.0,54565.0,40628.0,5562.0,3289.0,34529.0,62252.0,55044.0,52459.0,7208.0,185640.0,128558.0,175494.0,15585.0,21993.0,23409.0,24662.0,3501.0,4430.0,8295.0,57082.0,40913.0,5850.0,5026.0,34614.0,65316.0,56353.0,57576.0,8963.0,535482.0,365609.0,365609.0,26583.0,50490.0,53147.0,105537.0,15057.0,274796.0,16486.0,111457.0,62131.0,9872.0,359536.0,132643.0,253791.0,190236.0,233536.0,20414.0,31235.0,40222.0,40149.0,12025.0,63555.0,22786.0,21176.0,10657.0,46191.0,115241.0,81988.0
2004-07-31,185293.0,134136.0,176522.0,15482.0,21826.0,22837.0,30797.0,3349.0,5058.0,8838.0,51157.0,37562.0,5081.0,3361.0,34356.0,62544.0,54873.0,52558.0,7671.0,186835.0,127850.0,177293.0,16498.0,21640.0,22842.0,23513.0,2937.0,4441.0,9045.0,58985.0,37495.0,10851.0,3824.0,34312.0,70005.0,61571.0,49185.0,8434.0,543311.0,372667.0,372667.0,27599.0,50304.0,53152.0,104540.0,15264.0,282624.0,16419.0,117227.0,62594.0,9828.0,366997.0,133784.0,255919.0,191677.0,235516.0,20771.0,31816.0,40612.0,39996.0,12145.0,64242.0,22822.0,21560.0,10597.0,46337.0,115736.0,82141.0
2004-08-31,189643.0,135137.0,180873.0,15869.0,21895.0,22663.0,30466.0,3216.0,5304.0,8846.0,54506.0,40422.0,5490.0,3339.0,35398.0,62956.0,55307.0,52596.0,7649.0,183728.0,130447.0,176538.0,16523.0,22852.0,22901.0,23646.0,3088.0,4735.0,9029.0,53281.0,40911.0,5545.0,2024.0,35496.0,61084.0,54795.0,48915.0,6289.0,543542.0,374478.0,374478.0,28253.0,51261.0,53390.0,103866.0,15447.0,281399.0,16908.0,117282.0,61279.0,9926.0,365125.0,133138.0,258248.0,193531.0,237757.0,21401.0,32470.0,40805.0,39794.0,12337.0,64717.0,22965.0,21762.0,10442.0,46724.0,116281.0,82375.0
2004-09-30,190135.0,135591.0,181550.0,16095.0,22207.0,23569.0,30058.0,3344.0,4795.0,8821.0,54544.0,40640.0,5618.0,3235.0,34841.0,63366.0,55958.0,53221.0,7408.0,188444.0,132455.0,178667.0,16170.0,21577.0,24828.0,25956.0,3718.0,5972.0,8984.0,55989.0,40793.0,6364.0,2787.0,34940.0,68091.0,59343.0,60727.0,8748.0,548017.0,377761.0,377761.0,28328.0,50631.0,54649.0,105930.0,15610.0,282844.0,17061.0,118028.0,60831.0,10025.0,369850.0,136144.0,259354.0,194975.0,238475.0,22088.0,32858.0,40942.0,39585.0,12393.0,64379.0,23256.0,20632.0,10428.0,47109.0,115813.0,82688.0
2004-10-31,191474.0,136922.0,182614.0,16258.0,22257.0,23575.0,31040.0,3975.0,5122.0,8873.0,54552.0,40270.0,5640.0,3358.0,34919.0,64621.0,56982.0,54145.0,7639.0,185187.0,132178.0,175497.0,15374.0,23551.0,24451.0,25080.0,3504.0,6231.0,8719.0,53009.0,39620.0,5577.0,2207.0,35003.0,65530.0,56647.0,53476.0,8883.0,547928.0,376842.0,376842.0,27444.0,51925.0,55525.0,106168.0,15456.0,281301.0,16411.0,117965.0,59680.0,10109.0,370759.0,135947.0,261417.0,196913.0,240160.0,22970.0,33167.0,41059.0,39810.0,12321.0,64504.0,23155.0,20404.0,10508.0,47586.0,116152.0,82888.0
2004-11-30,192033.0,137778.0,183432.0,16694.0,22744.0,22860.0,30801.0,3496.0,4967.0,9044.0,54255.0,40941.0,4842.0,2986.0,35635.0,62667.0,55176.0,52976.0,7491.0,192545.0,134122.0,183784.0,16541.0,23405.0,24024.0,24707.0,3617.0,4707.0,9397.0,58423.0,40812.0,8481.0,2071.0,36048.0,68698.0,61024.0,52645.0,7674.0,554750.0,383504.0,383504.0,27291.0,52586.0,56689.0,106384.0,15809.0,285469.0,16282.0,121604.0,58765.0,10522.0,376790.0,138289.0,264380.0,198283.0,242377.0,23649.0,33626.0,41720.0,39213.0,12318.0,66097.0,23293.0,20944.0,10671.0,47757.0,117934.0,83548.0
2004-12-31,196330.0,141205.0,187882.0,17064.0,22885.0,24446.0,31179.0,3186.0,4905.0,8959.0,55125.0,41891.0,5219.0,2934.0,36672.0,65148.0,57764.0,54709.0,7384.0,193578.0,136981.0,186095.0,17269.0,23348.0,25685.0,25105.0,3482.0,5088.0,8744.0,56597.0,41773.0,6561.0,1167.0,36830.0,67288.0,60317.0,60567.0,6971.0,558457.0,388176.0,388176.0,27496.0,53049.0,57928.0,106769.0,15594.0,286941.0,16164.0,122946.0,56998.0,10680.0,378930.0,140211.0,264895.0,199246.0,242425.0,24225.0,34194.0,41906.0,38946.0,12354.0,65649.0,23021.0,20258.0,10891.0,47621.0,117611.0,83687.0
2005-01-31,199389.0,142552.0,190549.0,17412.0,23571.0,24933.0,30490.0,3398.0,4977.0,9264.0,56837.0,42042.0,5241.0,3522.0,36882.0,66310.0,58985.0,56596.0,7325.0,194875.0,137331.0,186957.0,16813.0,23898.0,25472.0,25188.0,3055.0,5310.0,9556.0,57544.0,41848.0,6225.0,2452.0,36404.0,68340.0,61857.0,53370.0,6483.0,559852.0,390493.0,390493.0,26897.0,53376.0,58467.0,107376.0,15886.0,287648.0,15970.0,123930.0,55928.0,10202.0,380960.0,141499.0,268396.0,202283.0,246171.0,24893.0,34549.0,42478.0,39643.0,12446.0,66113.0,23509.0,20501.0,10975.0,48274.0,118706.0,84855.0
2005-02-28,197451.0,141950.0,188781.0,17347.0,23292.0,24565.0,30482.0,3486.0,4775.0,9280.0,55501.0,41524.0,4871.0,3104.0,36984.0,65514.0,58123.0,55897.0,7391.0,196475.0,139138.0,188702.0,17475.0,24212.0,25853.0,25326.0,3522.0,4874.0,9293.0,57337.0,41581.0,7337.0,2659.0,36979.0,69153.0,62307.0,55156.0,6846.0,564784.0,396322.0,396322.0,27025.0,54296.0,59755.0,108128.0,15899.0,289484.0,16027.0,126396.0,55483.0,10197.0,384599.0,143182.0,271422.0,204318.0,249316.0,25322.0,35144.0,42801.0,39888.0,12460.0,67104.0,23688.0,21348.0,11164.0,48703.0,120048.0,85571.0
2005-03-31,195296.0,141737.0,186560.0,16998.0,23229.0,24331.0,31280.0,3410.0,5144.0,8901.0,53559.0,38466.0,6009.0,3123.0,36998.0,66158.0,58672.0,55613.0,7486.0,186608.0,136810.0,180157.0,17074.0,23457.0,24669.0,25735.0,2868.0,5303.0,8848.0,49798.0,38411.0,4464.0,1635.0,37027.0,64756.0,58897.0,63568.0,5859.0,562236.0,396059.0,396059.0,27101.0,54524.0,60093.0,108723.0,15846.0,285723.0,15972.0,124851.0,53995.0,10226.0,383197.0,144145.0,273699.0,206080.0,252099.0,26038.0,35547.0,42947.0,39910.0,12538.0,67619.0,24248.0,21538.0,11163.0,49100.0,120319.0,86394.0
2005-04-30,201311.0,142910.0,192183.0,17043.0,23963.0,24734.0,30386.0,3656.0,4433.0,9227.0,58401.0,42377.0,6566.0,3324.0,37557.0,67747.0,60083.0,56432.0,7664.0,194847.0,137264.0,186553.0,16057.0,24485.0,25870.0,24351.0,3657.0,4235.0,9205.0,57583.0,42416.0,5563.0,3290.0,37296.0,67707.0,60960.0,56980.0,6747.0,561491.0,396148.0,396148.0,26115.0,55046.0,61229.0,108407.0,15824.0,284905.0,16011.0,123848.0,53961.0,9965.0,383157.0,145851.0,274498.0,207728.0,253040.0,26098.0,35940.0,43435.0,40098.0,12662.0,66770.0,24394.0,20761.0,11153.0,49495.0,120144.0,87139.0
2005-05-31,199420.0,142186.0,190189.0,16372.0,23889.0,24837.0,30595.0,3380.0,4890.0,9132.0,57234.0,41608.0,5957.0,3092.0,37361.0,67629.0,59739.0,56674.0,7890.0,206623.0,137358.0,197735.0,15993.0,24736.0,25263.0,24635.0,3352.0,4724.0,9327.0,69265.0,41859.0,18647.0,2265.0,37404.0,80675.0,73042.0,55425.0,7633.0,574720.0,409720.0,409720.0,25736.0,55893.0,61655.0,108473.0,16019.0,296936.0,16262.0,136538.0,53134.0,10008.0,396203.0,146282.0,276130.0,209268.0,254703.0,26343.0,36286.0,43758.0,40752.0,12638.0,66862.0,24360.0,21208.0,11317.0,49491.0,121271.0,87843.0
2005-06-30,200122.0,142868.0,191033.0,16260.0,24074.0,25000.0,31034.0,3353.0,4742.0,9142.0,57254.0,41634.0,6146.0,3161.0,37358.0,68340.0,60451.0,57036.0,7889.0,210020.0,141241.0,199935.0,15904.0,25443.0,26630.0,26798.0,3535.0,5243.0,9254.0,68779.0,41639.0,13682.0,2868.0,37212.0,79152.0,70201.0,64137.0,8951.0,590937.0,424941.0,424941.0,25380.0,57262.0,63285.0,110556.0,16131.0,308461.0,16267.0,144074.0,52841.0,9862.0,407015.0,148149.0,275982.0,209614.0,254873.0,26234.0,36168.0,43804.0,41014.0,12584.0,66368.0,24466.0,20601.0,11524.0,49810.0,120954.0,88489.0
2005-07-31,196779.0,141289.0,187842.0,15803.0,23562.0,24968.0,30311.0,3151.0,4979.0,9248.0,55490.0,40211.0,5988.0,2896.0,37397.0,66938.0,59486.0,56515.0,7452.0,194475.0,135974.0,186870.0,16039.0,24118.0,25352.0,23857.0,2832.0,4869.0,9300.0,58501.0,40318.0,9687.0,2159.0,37308.0,70801.0,64436.0,51825.0,6365.0,594807.0,430143.0,430143.0,25616.0,57818.0,63669.0,110276.0,16183.0,311472.0,16374.0,147773.0,52104.0,9773.0,410878.0,149240.0,278348.0,211434.0,256983.0,26081.0,36279.0,44545.0,41940.0,12519.0,66914.0,24154.0,21332.0,11719.0,50070.0,123359.0,89934.0
2005-08-31,201426.0,143728.0,192397.0,16316.0,23915.0,25286.0,31311.0,3506.0,4879.0,9432.0,57698.0,42008.0,6176.0,3080.0,37468.0,68815.0,61180.0,57405.0,7635.0,204839.0,143073.0,197525.0,17391.0,25141.0,26171.0,26049.0,3671.0,4881.0,10175.0,61766.0,42418.0,11759.0,2157.0,38146.0,75142.0,68920.0,57706.0,6222.0,604717.0,441768.0,441768.0,26691.0,59044.0,64554.0,111511.0,16926.0,315540.0,16784.0,153356.0,51181.0,10451.0,417205.0,152187.0,278529.0,212189.0,257656.0,25917.0,36216.0,44717.0,42490.0,12462.0,66340.0,24254.0,21141.0,11548.0,50387.0,123936.0,90693.0
2005-09-30,204469.0,145954.0,195233.0,16960.0,24500.0,25530.0,31483.0,3158.0,4780.0,9434.0,58515.0,44362.0,4534.0,3167.0,38047.0,67552.0,59668.0,57567.0,7884.0,203997.0,143841.0,195857.0,19168.0,25640.0,26137.0,24689.0,3253.0,4129.0,10030.0,60156.0,44769.0,7269.0,2901.0,38177.0,69505.0,62715.0,63690.0,6790.0,610942.0,449089.0,449089.0,28899.0,60184.0,65161.0,111414.0,17522.0,317181.0,17191.0,156091.0,50915.0,10581.0,419158.0,152964.0,279012.0,212341.0,258156.0,25719.0,36107.0,44641.0,43059.0,12603.0,66671.0,23888.0,21892.0,11711.0,50212.0,125148.0,91232.0
2005-10-31,207437.0,147965.0,198326.0,17499.0,25078.0,25823.0,30988.0,3208.0,5141.0,9704.0,59472.0,43504.0,6619.0,3006.0,38873.0,69872.0,62222.0,58323.0,7650.0,209901.0,145723.0,200608.0,19361.0,25995.0,26756.0,24296.0,2910.0,4836.0,10136.0,64178.0,43951.0,10686.0,5429.0,39179.0,75145.0,67294.0,59706.0,7851.0,619436.0,457401.0,457401.0,30761.0,61101.0,66094.0,110752.0,17954.0,321887.0,17638.0,160158.0,53338.0,10887.0,424431.0,154392.0,280645.0,213154.0,259794.0,25607.0,36219.0,44620.0,43750.0,12638.0,67491.0,24398.0,22271.0,12016.0,50320.0,125759.0,91582.0
2005-11-30,208006.0,149807.0,199172.0,17807.0,25162.0,26075.0,31409.0,3480.0,4894.0,9820.0,58199.0,41175.0,7863.0,3034.0,39534.0,71370.0,63872.0,58847.0,7498.0,220733.0,148043.0,213196.0,19928.0,25935.0,27824.0,25067.0,3455.0,4697.0,9844.0,72690.0,40949.0,23602.0,2820.0,39445.0,87032.0,81362.0,56866.0,5670.0,638462.0,477724.0,477724.0,32882.0,61874.0,67843.0,110709.0,17978.0,336378.0,17412.0,175897.0,53124.0,10798.0,440093.0,156004.0,282772.0,215229.0,261798.0,25801.0,36723.0,44765.0,44684.0,12638.0,67543.0,24436.0,22363.0,12028.0,50618.0,126757.0,92499.0
2005-12-31,214147.0,152999.0,204745.0,17838.0,25678.0,26801.0,33089.0,3542.0,5245.0,9582.0,61148.0,42334.0,9077.0,3327.0,40011.0,74361.0,66473.0,60067.0,7888.0,221499.0,147852.0,211350.0,18583.0,26292.0,28141.0,25292.0,3595.0,4637.0,10164.0,73647.0,42780.0,20794.0,4624.0,39380.0,86008.0,78881.0,65367.0,7127.0,653074.0,491589.0,491589.0,33627.0,62488.0,69183.0,110172.0,18560.0,348877.0,17858.0,187614.0,54421.0,10167.0,451740.0,157208.0,283712.0,216504.0,263001.0,26177.0,37000.0,44812.0,44892.0,12698.0,67208.0,24268.0,22414.0,11967.0,50925.0,127158.0,92903.0
2006-01-31,210238.0,152422.0,201195.0,18585.0,26089.0,26359.0,30575.0,3297.0,5976.0,9845.0,57816.0,42446.0,6304.0,2991.0,40969.0,70904.0,63343.0,59987.0,7561.0,209540.0,150953.0,204019.0,19209.0,26650.0,28600.0,25290.0,2975.0,5564.0,10440.0,58587.0,42971.0,9784.0,4234.0,40764.0,72395.0,69074.0,58172.0,3321.0,657114.0,499151.0,499151.0,34251.0,63049.0,71424.0,109625.0,19155.0,349648.0,18383.0,191094.0,55664.0,9962.0,453231.0,159690.0,285810.0,218680.0,265691.0,26743.0,37606.0,45229.0,45415.0,12981.0,67130.0,24161.0,23236.0,11791.0,50706.0,127793.0,93476.0
2006-02-28,213219.0,155153.0,204930.0,18575.0,26313.0,26218.0,33313.0,3452.0,5748.0,9718.0,58066.0,41619.0,7578.0,2987.0,41016.0,72355.0,65483.0,60789.0,6872.0,219738.0,150818.0,207134.0,18647.0,26958.0,27412.0,26526.0,3350.0,5855.0,10069.0,68920.0,41743.0,13701.0,4700.0,41206.0,80337.0,70649.0,59887.0,9688.0,670468.0,508190.0,508190.0,34323.0,63694.0,72618.0,109673.0,19506.0,360502.0,18507.0,197217.0,57377.0,10152.0,461213.0,161493.0,286671.0,219460.0,266201.0,27374.0,37956.0,45468.0,44742.0,13104.0,67211.0,24211.0,23053.0,11926.0,50816.0,128094.0,93881.0
2006-03-31,214572.0,155580.0,205639.0,18747.0,26359.0,27122.0,33142.0,3711.0,5706.0,9790.0,58992.0,42929.0,6944.0,3052.0,40420.0,73642.0,66273.0,61911.0,7369.0,227188.0,153217.0,217005.0,18956.0,26917.0,28408.0,28871.0,3675.0,6737.0,9915.0,73971.0,43315.0,19956.0,3447.0,40150.0,86956.0,77906.0,72879.0,9050.0,689656.0,526128.0,526128.0,34532.0,64252.0,73904.0,111974.0,19631.0,375481.0,18893.0,210229.0,57772.0,9882.0,474527.0,164678.0,290044.0,221710.0,269269.0,27540.0,38435.0,46157.0,45484.0,13278.0,68334.0,24575.0,23300.0,11968.0,50816.0,129155.0,94643.0
2006-04-30,208824.0,152135.0,199719.0,18507.0,26106.0,26737.0,31569.0,3536.0,6369.0,9752.0,56689.0,41140.0,6151.0,3177.0,39464.0,72516.0,65045.0,61781.0,7471.0,214625.0,151952.0,205466.0,19047.0,27070.0,27795.0,28248.0,3401.0,5518.0,10377.0,62673.0,41670.0,12541.0,2270.0,39415.0,78811.0,71120.0,60704.0,7691.0,700280.0,536698.0,536698.0,35072.0,65216.0,74962.0,113476.0,20256.0,381465.0,19423.0,216619.0,56865.0,9833.0,480822.0,166169.0,293735.0,224233.0,272856.0,28003.0,38865.0,46815.0,45893.0,13423.0,69502.0,24872.0,23993.0,12010.0,51234.0,130709.0,95632.0
2006-05-31,215221.0,155613.0,206408.0,19643.0,26201.0,26831.0,33051.0,3550.0,5893.0,10270.0,59608.0,43458.0,7291.0,3037.0,39617.0,73826.0,66511.0,62107.0,7315.0,215819.0,153734.0,207554.0,20559.0,27188.0,29140.0,26587.0,3471.0,5684.0,10757.0,62085.0,43413.0,11300.0,2586.0,39503.0,78811.0,71934.0,62738.0,6877.0,707154.0,544120.0,544120.0,35988.0,66203.0,77271.0,113288.0,20743.0,383942.0,19378.0,220628.0,56414.0,9719.0,485807.0,168207.0,297050.0,226560.0,275710.0,28879.0,39260.0,47402.0,46096.0,13473.0,70490.0,25129.0,24009.0,12296.0,51450.0,131077.0,95911.0
2006-06-30,215877.0,156905.0,206823.0,20027.0,26559.0,27426.0,33288.0,3548.0,5903.0,9989.0,58972.0,43105.0,7165.0,2995.0,39616.0,73760.0,66235.0,61977.0,7525.0,221220.0,154888.0,208711.0,20692.0,28158.0,28395.0,27806.0,3572.0,6101.0,10405.0,66332.0,43262.0,11467.0,3129.0,39432.0,81993.0,71231.0,69480.0,10762.0,718927.0,552438.0,552438.0,36653.0,67802.0,78240.0,114236.0,21159.0,391302.0,19535.0,224930.0,56548.0,9535.0,494040.0,169831.0,300641.0,228536.0,279442.0,29332.0,39876.0,47825.0,46183.0,13766.0,72105.0,25475.0,24916.0,12480.0,51554.0,132647.0,96957.0
2006-07-31,207512.0,153970.0,198723.0,20061.0,26027.0,27075.0,31876.0,3795.0,5429.0,9942.0,53542.0,37831.0,6547.0,3160.0,38989.0,72708.0,65604.0,61854.0,7104.0,209494.0,153064.0,200707.0,20301.0,26765.0,28275.0,27889.0,3837.0,5571.0,10697.0,56430.0,38283.0,9329.0,2561.0,39137.0,76650.0,69535.0,58343.0,7115.0,726406.0,559919.0,559919.0,36893.0,68540.0,79440.0,115746.0,21914.0,394190.0,19987.0,227712.0,55949.0,9683.0,497982.0,171899.0,304893.0,231282.0,283193.0,29998.0,40395.0,48407.0,46624.0,14037.0,73611.0,25843.0,25449.0,12695.0,51821.0,134474.0,97977.0
2006-08-31,215031.0,156696.0,205625.0,20311.0,26444.0,27538.0,33312.0,3834.0,5849.0,10084.0,58335.0,41500.0,7306.0,3380.0,39007.0,74904.0,67287.0,62928.0,7617.0,210473.0,150575.0,200148.0,19980.0,26893.0,27686.0,27522.0,3525.0,5900.0,9528.0,59898.0,41533.0,6629.0,2945.0,38966.0,76258.0,67780.0,61667.0,8478.0,727801.0,560395.0,560395.0,36562.0,68989.0,79588.0,115909.0,21358.0,395753.0,20020.0,227035.0,55514.0,9642.0,499336.0,173350.0,307492.0,234160.0,285546.0,30605.0,41024.0,48937.0,47256.0,14297.0,73332.0,25984.0,24641.0,12672.0,52041.0,134670.0,99049.0
2006-09-30,212488.0,156232.0,203447.0,20075.0,26564.0,27352.0,33254.0,3616.0,6010.0,9955.0,56256.0,39596.0,7389.0,3193.0,39032.0,74063.0,66687.0,62382.0,7376.0,234701.0,153923.0,219853.0,19898.0,27296.0,28789.0,28459.0,3662.0,6373.0,10331.0,80778.0,39899.0,24002.0,3028.0,39150.0,100171.0,86771.0,71877.0,13400.0,756106.0,582893.0,582893.0,36385.0,69721.0,81025.0,117206.0,21734.0,420275.0,20323.0,243648.0,55349.0,9760.0,525444.0,177949.0,311643.0,236346.0,289284.0,31602.0,41494.0,49960.0,46931.0,14169.0,75297.0,26173.0,25916.0,13009.0,52190.0,137078.0,100128.0
2006-10-31,212582.0,154923.0,202970.0,19729.0,26592.0,27735.0,32103.0,2663.0,6148.0,9936.0,57659.0,40534.0,7248.0,3481.0,38828.0,73967.0,66158.0,62048.0,7809.0,216952.0,153537.0,208239.0,20226.0,26339.0,30762.0,26844.0,2613.0,5535.0,10542.0,63415.0,40576.0,13762.0,2974.0,38824.0,82776.0,76107.0,66857.0,6669.0,766321.0,594007.0,594007.0,36882.0,69468.0,84052.0,117792.0,22340.0,426031.0,20365.0,250162.0,54842.0,9756.0,534253.0,182393.0,315014.0,238185.0,292587.0,32404.0,41974.0,50499.0,47003.0,14286.0,76829.0,26471.0,26725.0,12943.0,52019.0,138574.0,101006.0
2006-11-30,214707.0,155800.0,204970.0,19916.0,26751.0,27563.0,33137.0,3596.0,5900.0,9883.0,58907.0,40687.0,7928.0,3719.0,38550.0,75433.0,67717.0,63034.0,7716.0,224809.0,153502.0,210917.0,19864.0,26718.0,28551.0,29456.0,3640.0,5812.0,10361.0,71307.0,40629.0,13608.0,5814.0,38552.0,86640.0,75348.0,63207.0,11292.0,782311.0,605842.0,605842.0,36830.0,69435.0,85040.0,119999.0,22818.0,438431.0,20307.0,255842.0,56937.0,9758.0,545460.0,185843.0,316251.0,238719.0,293503.0,32777.0,42194.0,50485.0,47032.0,14436.0,77532.0,26823.0,26625.0,13199.0,51795.0,138358.0,100801.0
2006-12-31,221878.0,159817.0,211878.0,20504.0,27640.0,28543.0,32438.0,3571.0,5495.0,10364.0,62061.0,43849.0,7504.0,3870.0,40328.0,75694.0,67788.0,63554.0,7906.0,229243.0,158499.0,217834.0,20594.0,28236.0,30928.0,28059.0,3554.0,5931.0,10453.0,70744.0,44017.0,16239.0,5581.0,40229.0,87866.0,79761.0,69345.0,8105.0,795263.0,617385.0,617385.0,36920.0,70031.0,87425.0,121207.0,22907.0,447114.0,20475.0,264577.0,58648.0,9659.0,557632.0,188224.0,317406.0,240218.0,295513.0,33114.0,42723.0,51581.0,46459.0,14701.0,77188.0,26814.0,27166.0,12714.0,51640.0,139499.0,101760.0
2007-01-31,215632.0,156537.0,205887.0,20489.0,27694.0,26666.0,32299.0,3505.0,5468.0,10560.0,59095.0,40189.0,8423.0,3597.0,38829.0,73946.0,66045.0,61212.0,7901.0,222969.0,153402.0,210186.0,20765.0,28777.0,27673.0,26084.0,3421.0,5313.0,11063.0,69567.0,40463.0,13245.0,3274.0,39040.0,83798.0,72901.0,60139.0,10897.0,808745.0,627829.0,627829.0,37196.0,71114.0,88432.0,121137.0,23410.0,457586.0,20749.0,269399.0,58325.0,9870.0,567484.0,191167.0,320032.0,241750.0,297831.0,33113.0,43450.0,51797.0,46868.0,14753.0,78282.0,26987.0,27684.0,12720.0,51769.0,140243.0,102411.0
2007-02-28,218971.0,159061.0,209077.0,20579.0,27932.0,27900.0,33446.0,4005.0,5868.0,10554.0,59910.0,41253.0,8506.0,3569.0,38650.0,75870.0,67784.0,62911.0,8086.0,220962.0,155151.0,211415.0,20468.0,28441.0,28352.0,28525.0,3902.0,5596.0,10881.0,65811.0,41257.0,15511.0,3795.0,38484.0,82635.0,74961.0,60734.0,7674.0,816748.0,636179.0,636179.0,37085.0,71623.0,88884.0,122228.0,23737.0,463487.0,20753.0,276404.0,58551.0,9704.0,574249.0,191991.0,321990.0,242892.0,299842.0,33247.0,43639.0,52280.0,46803.0,14772.0,79098.0,27131.0,28315.0,12890.0,52151.0,141108.0,102783.0
