asOfDate,mbs,cmbs,tips,frn,tipsInflationCompensation,notesbonds,bills,agencies,total,ust_total,mbs_total
2008-09-17,0.0,0.0,39831578000,,6536196535.9,411731288200,21740093800,,473302960000.0,,0.0
2008-09-24,0.0,0.0,39831578000,,6592770931.8,411731288200,18422636700,10000000000.0,479985502900.0,,0.0
2008-10-01,0.0,0.0,39831578000,,6635333142.0,411731288200,18422636700,14500000000.0,484485502900.0,,0.0
2008-10-08,0.0,0.0,39831578000,,6593485758.51,411731288200,18422636700,14105000000.0,484090502900.0,,0.0
2008-10-15,0.0,0.0,40805578000,,6569252208.49,410757288200,18422636700,14105000000.0,484090502900.0,,0.0
2008-10-22,0.0,0.0,40805578000,,6526435204.81,410757288200,18422636700,14105000000.0,484090502900.0,,0.0
2008-10-29,0.0,0.0,40805578000,,6483639954.99,410757288200,18422636700,13620000000.0,483605502900.0,,0.0
2008-11-05,0.0,0.0,41071418200,,6470152706.54,410491448000,18422636700,13235000000.0,483220502900.0,,0.0
2008-11-12,0.0,0.0,41071418200,,6454831722.74,410491448000,18422636700,12969000000.0,482954502900.0,,0.0
2008-11-19,0.0,0.0,41071418200,,6439510383.48,410491448000,18422636700,12501000000.0,482486502900.0,,0.0
2008-11-26,0.0,0.0,41071418200,,6421958861.02,410491448000,18422636700,12221000000.0,482206502900.0,,0.0
2008-12-03,0.0,0.0,41071418200,,6368963203.8,410491448000,18422636700,11572000000.0,481557502900.0,,0.0
2008-12-10,0.0,0.0,41071418200,,6260612063.43,410491448000,18422636700,15812000000.0,485797502900.0,,0.0
2008-12-17,0.0,0.0,41071418200,,6152285018.91,410491448000,18422636700,17621000000.0,487606502900.0,,0.0
2008-12-24,0.0,0.0,41071418200,,6028558817.77,410491448000,18422636700,20878000000.0,490863502900.0,,0.0
2008-12-31,0.0,0.0,41071418200,,5935739189.41,410491448000,18422636700,19708000000.0,489693502900.0,,0.0
2009-01-07,0.0,0.0,41071418200,,5732371318.42,410491448000,18422636700,19258000000.0,489243502900.0,,0.0
2009-01-14,5633635226.0,0.0,41071418200,,5529051056.3,410491448000,18422636700,24158000000.0,499777138125.9,,5633635226.0
2009-01-21,5990622678.0,0.0,39377689800,,4607992790.08,412913510200,18422636700,24158000000.0,500862459378.3,,5990622678.0
2009-01-28,7376769253.0,0.0,39377689800,,4415333956.01,412913510200,18422636700,28365000000.0,506455605952.9,,7376769253.0
2009-02-04,7376769253.0,0.0,39377689800,,4268121953.71,412913510200,18422636700,29915000000.0,508005605952.9,,7376769253.0
2009-02-11,7377198785.0,0.0,39377689800,,4155085110.39,412913510200,18422636700,32150000000.0,510241035485.3,,7377198785.0
2009-02-18,65292274092.0,0.0,39377689800,,4042066201.27,412913510200,18422636700,33577000000.0,569583110791.8,,65292274092.0
2009-02-25,68744981188.0,0.0,39377689800,,3929088045.27,412913510200,18422636700,38338000000.0,577796817888.5,,68744981188.0
2009-03-04,68902242872.0,0.0,39377689800,,3904945276.07,412913510200,18422636700,38238000000.0,577854079572.0,,68902242872.0
2009-03-11,68957700158.0,0.0,39377689800,,3947421160.2,412913510200,18422636700,44432000000.0,584103536857.9,,68957700158.0
2009-03-18,236488853002.0,0.0,39377689800,,3989956495.73,412913510200,18422636700,48272000000.0,755474689701.8,,236488853002.0
2009-03-25,236155992468.0,0.0,39377689800,,4032403497.71,412913510200,18422636700,50393000000.0,757262829168.0,,236155992468.0
2009-04-01,236637022952.0,0.0,39377689800,,4076110105.78,430453510200,18422636700,53616000000.0,778506859651.8,,236637022952.0
2009-04-08,236651024069.0,0.0,39377689800,,4126522716.85,446487510200,18422636700,56288000000.0,797226860769.1,,236651024069.0
2009-04-15,355636613331.0,0.0,39473181300,,4175543455.11,464032018700,18422636700,61441000000.0,939005450030.7,,355636613331.0
2009-04-22,367590329682.0,0.0,40976181300,,4537759016.49,471032018700,18422636700,64511000000.0,962532166382.1,,367590329682.0
2009-04-29,366153412813.0,0.0,40976181300,,4590350415.99,485057018700,18422636700,68158000000.0,978767249513.3,,366153412813.0
2009-05-06,365820019221.0,0.0,41253401400,,4620201987.44,496304798600,18422636700,71474000000.0,993274855920.8,,365820019221.0
2009-05-13,431545313739.0,0.0,41253401400,,4645318180.59,512769798600,18422636700,72955000000.0,1076946150438.7,,431545313739.0
2009-05-20,431480478702.0,0.0,41253401400,,4670543414.55,518924798600,18422636700,76674000000.0,1086755315401.6,,431480478702.0
2009-05-27,427551998991.0,0.0,42803401400,,4893764881.94,534021798600,18422636700,79753000000.0,1102552835690.7,,427551998991.0
2009-06-03,427633005242.0,0.0,42803401400,,4920551392.89,540021798600,18422636700,81971000000.0,1110851841941.7,,427633005242.0
2009-06-10,427416191000.0,0.0,42803401400,,4948315504.66,562515798600,18422636700,86369000000.0,1137527027700.0,,427416191000.0
2009-06-17,455963729563.0,0.0,42803401400,,4976129654.12,572465798600,18422636700,89765000000.0,1179420566263.3,,455963729563.0
2009-06-24,467225594454.0,0.0,42803401400,,5003837073.01,586962798600,18422636700,96626000000.0,1212040431153.8,,467225594454.0
2009-07-01,462444151658.0,0.0,42803401400,,5032128477.75,597211798600,18422636700,97828000000.0,1218709988357.7,,462444151658.0
2009-07-08,462453127053.0,0.0,42803401400,,5063376246.56,607210798600,18422636700,97828000000.0,1228717963752.8,,462453127053.0
2009-07-15,526418383404.0,0.0,42938634200,,5094613793.75,617574565800,18422636700,101701000000.0,1307055220103.7,,526418383404.0
2009-07-22,545465793332.0,0.0,44437634200,,5290793031.62,624574565800,18422636700,102680000000.0,1335580630031.6,,545465793332.0
2009-07-29,542887603898.0,0.0,44437634200,,5323135522.49,627574565800,18422636700,105915000000.0,1339237440598.3,,542887603898.0
2009-08-05,542885487930.0,0.0,44587935400,,5400963762.42,636919264600,18422636700,108066000000.0,1350881324630.3,,542885487930.0
2009-08-12,542885441745.0,0.0,44587935400,,5497837772.59,660465264600,18422636700,110003000000.0,1376364278444.9,,542885441745.0
2009-08-19,609531103604.0,0.0,44587935400,,5594606380.57,667481264600,18422636700,111787000000.0,1451809940304.0,,609531103604.0
2009-08-26,622863797435.0,0.0,44587935400,,5691454811.45,676176264600,18422636700,117392000000.0,1479442634134.5,,622863797435.0
2009-09-02,625253161300.0,0.0,44587935400,,5755291918.32,684075264600,18422636700,119337000000.0,1491675998000.3,,625253161300.0
2009-09-09,625277820101.0,0.0,44587935400,,5736630642.1,689025264600,18422636700,123116000000.0,1500429656801.4,,625277820101.0
2009-09-16,685055754435.0,0.0,44587935400,,5718033616.05,691074264600,18422636700,125159000000.0,1564299591135.4,,685055754435.0
2009-09-23,693594791742.0,0.0,44587935400,,5699449406.48,696923264600,18422636700,129206000000.0,1582734628442.1,,693594791742.0
2009-09-30,692365197600.0,0.0,44587935400,,5680807706.64,700468264600,18422636700,131176000000.0,1587020034300.0,,692365197600.0
2009-10-07,692290716252.0,0.0,44587935400,,5706207871.67,700468264600,18422636700,133811000000.0,1589580552951.7,,692290716252.0
2009-10-14,762989577866.0,0.0,44587935400,,5731683574.08,704717264600,18422636700,136384000000.0,1667101414566.2,,762989577866.0
2009-10-21,776868299757.0,0.0,44642678900,,5757682675.65,704662521100,18422636700,139841000000.0,1684437136457.0,,776868299757.0
2009-10-28,774066265468.0,0.0,44642678900,,5783171253.86,705712521100,18422636700,141601000000.0,1684445102168.4,,774066265468.0
2009-11-04,774393569292.0,0.0,44642678900,,5798287959.04,707648521100,18422636700,146959000000.0,1692066405992.1,,774393569292.0
2009-11-10,775573210761.0,0.0,44642678900,,5805748414.25,707648521100,18422636700,149673000000.0,1695960047461.5,,775573210761.0
2009-11-18,847042163509.0,0.0,44642678900,,5813017688.46,707648521100,18422636700,153049000000.0,1770805000209.0,,847042163509.0
2009-11-25,852124415047.0,0.0,44642678900,,5821423230.34,707648521100,18422636700,155066000000.0,1777904251747.5,,852124415047.0
2009-12-02,852171820413.0,0.0,44642678900,,5828809067.71,707648521100,18422636700,155066000000.0,1777951657112.8,,852171820413.0
2009-12-09,854313393549.0,0.0,44642678900,,5839756103.05,707648521100,18422636700,156145000000.0,1781172230249.2,,854313393549.0
2009-12-16,901230714223.0,0.0,44642678900,,5850718238.51,707648521100,18422636700,157685000000.0,1829629550923.5,,901230714223.0
2009-12-23,910432787025.0,0.0,44642678900,,5861717583.2,707648521100,18422636700,159879000000.0,1841025623725.0,,910432787025.0
2009-12-30,908256909276.0,0.0,44642678900,,5872703339.41,707648521100,18422636700,159879000000.0,1838849745975.5,,908256909276.0
2010-01-06,908736584236.0,0.0,44642678900,,5881179273.88,707648521100,18422636700,159879000000.0,1839329420935.6,,908736584236.0
2010-01-13,968589721023.0,0.0,44642678900,,5889241141.66,707648521100,18422636700,160829000000.0,1900132557723.4,,968589721023.0
2010-01-20,970901303375.0,0.0,43777163100,,5539436989.61,708871742900,18422636700,162203000000.0,1904175846074.6,,970901303375.0
2010-01-27,969727876971.0,0.0,43777163100,,5547279235.08,708871742900,18422636700,163673000000.0,1904472419671.0,,969727876971.0
2010-02-03,970327467810.0,0.0,43777163100,,5542496316.95,708871742900,18422636700,164662000000.0,1906061010509.7,,970327467810.0
2010-02-10,976864637318.0,0.0,43777163100,,5520828045.8,708871742900,18422636700,164948000000.0,1912884180018.2,,976864637318.0
2010-02-17,1025541090573.0,0.0,43777163100,,5499060563.47,708871742900,18422636700,165587000000.0,1962199633273.0,,1025541090573.0
2010-02-24,1032559542928.0,0.0,43777163100,,5477352822.83,708871742900,18422636700,166533000000.0,1970164085627.5,,1032559542928.0
2010-03-03,1026828259038.0,0.0,43777163100,,5481257216.55,708871742900,18422636700,167511000000.0,1965410801737.9,,1026828259038.0
2010-03-10,1029171612699.0,0.0,43777163100,,5519260962.01,708871742900,18422636700,169011000000.0,1969254155398.5,,1029171612699.0
2010-03-17,1066439612058.0,0.0,43777163100,,5557184869.8,708871742900,18422636700,167488000000.0,2004999154758.4,,1066439612058.0
2010-03-24,1073800026611.0,0.0,43777163100,,5595320231.97,708871742900,18422636700,167488000000.0,2012359569311.3,,1073800026611.0
2010-03-31,1068697160746.0,0.0,43777163100,,5633224468.92,708871742900,18422636700,168988000000.0,2008756703446.3,,1068697160746.0
2010-04-07,1068736350132.0,0.0,43777163100,,5636079670.98,708871742900,18422636700,168988000000.0,2008795892831.9,,1068736350132.0
2010-04-14,1101873785633.0,0.0,43777163100,,5638964662.56,708871742900,18422636700,168903000000.0,2041848328333.3,,1101873785633.0
2010-04-21,1101929320232.0,0.0,40890794800,,5143175544.58,712257836100,18422636700,168903000000.0,2042403587831.8,,1101929320232.0
2010-04-28,1096416383052.0,0.0,40890794800,,5145874816.23,712257836100,18422636700,168903000000.0,2036890650651.7,,1096416383052.0
2010-05-05,1097415367095.0,0.0,41125445700,,5177291928.27,712023185200,18422636700,168112000000.0,2037098634694.7,,1097415367095.0
2010-05-12,1098354872711.0,0.0,41125445700,,5220238857.99,712023185200,18422636700,168112000000.0,2038038140310.6,,1098354872711.0
2010-05-19,1119484977338.0,0.0,41125445700,,5263135908.91,712023185200,18422636700,167577000000.0,2058633244938.0,,1119484977338.0
2010-05-26,1112909566587.0,0.0,41125445700,,5305998626.3,712023185200,18422636700,167377000000.0,2051857834187.2,,1112909566587.0
2010-06-02,1113614109452.0,0.0,41125445700,,5342056722.66,712023185200,18422636700,166715000000.0,2051900377051.9,,1113614109452.0
2010-06-09,1113675070310.0,0.0,41125445700,,5360877019.64,712023185200,18422636700,166715000000.0,2051961337909.6,,1113675070310.0
2010-06-16,1127597035686.0,0.0,41125445700,,5379724809.14,712023185200,18422636700,166206000000.0,2065374303285.6,,1127597035686.0
2010-06-23,1128660631454.0,0.0,41125445700,,5398524133.58,712023185200,18422636700,165614000000.0,2065845899054.1,,1128660631454.0
2010-06-30,1118126898666.0,0.0,41125445700,,5417400874.43,712023185200,18422636700,164762000000.0,2054460166266.2,,1118126898666.0
2010-07-07,1118290404931.0,0.0,41125445700,,5425532591.25,712023185200,18422636700,164762000000.0,2054623672531.2,,1118290404931.0
2010-07-14,1128560156668.0,0.0,41125445700,,5433706786.14,712023185200,18422636700,162111000000.0,2062242424267.6,,1128560156668.0
2010-07-21,1124590066972.0,0.0,41128853100,,5441856668.66,712019777800,18422636700,159381000000.0,2055542334572.1,,1124590066972.0
2010-07-28,1117474004455.0,0.0,41128853100,,5449937645.24,712019777800,18422636700,159381000000.0,2048426272054.8,,1117474004455.0
2010-08-04,1117734073797.0,0.0,41128853100,,5447595879.73,712019777800,18422636700,159381000000.0,2048686341396.5,,1117734073797.0
2010-08-11,1119458683554.0,0.0,41128853100,,5437322497.15,712019777800,18422636700,159381000000.0,2050410951154.4,,1119458683554.0
2010-08-18,1113017258306.0,0.0,41128853100,,5427084051.48,714570777800,18422636700,157211000000.0,2044350525906.1,,1113017258306.0
2010-08-25,1103167118833.0,0.0,41128853100,,5416750004.38,719529777800,18422636700,156502000000.0,2038750386433.3,,1103167118833.0
2010-09-01,1103167998061.0,0.0,41660241300,,5427143149.23,720773389600,18422636700,156502000000.0,2040526265660.8,,1103167998061.0
2010-09-08,1103167993284.0,0.0,41660241300,,5429500866.18,724381389600,18422636700,156502000000.0,2044134260883.9,,1103167993284.0
2010-09-15,1092233573468.0,0.0,41768423100,,5431699010.35,729023207800,18422636700,154519000000.0,2035966841067.9,,1092233573468.0
2010-09-22,1091872884598.0,0.0,41768423100,,5434035454.2,739482207800,18422636700,154105000000.0,2045651152197.8,,1091872884598.0
2010-09-29,1078539139889.0,0.0,42318423100,,5485748055.22,745442207800,18422636700,154105000000.0,2038827407489.0,,1078539139889.0
2010-10-06,1078539139889.0,0.0,42318423100,,5498863641.93,752832207800,18422636700,154105000000.0,2046217407489.0,,1078539139889.0
2010-10-13,1078539139889.0,0.0,42318423100,,5513741995.46,754901207800,18422636700,152182000000.0,2046363407489.0,,1078539139889.0
2010-10-20,1065751074920.0,0.0,42318423100,,5528685038.64,765851207800,18422636700,150743000000.0,2043086342519.7,,1065751074920.0
2010-10-27,1051037419028.0,0.0,42978423100,,5605700073.54,770841207800,18422636700,149681000000.0,2032960686628.4,,1051037419028.0
2010-11-03,1051037419028.0,0.0,42978423100,,5617119930.61,774990207800,18422636700,149681000000.0,2037109686628.4,,1051037419028.0
2010-11-10,1051037419028.0,0.0,42978423100,,5624678866.02,786015207800,18422636700,149681000000.0,2048134686628.4,,1051037419028.0
2010-11-17,1038278169674.0,0.0,43246567200,,5630757314.55,806318063700,18422636700,148994000000.0,2055259437274.3,,1038278169674.0
2010-11-24,1037803155768.0,0.0,44875567200,,5812409696.68,832126063700,18422636700,148178000000.0,2081405423368.2,,1037803155768.0
2010-12-01,1022653082138.0,0.0,44875567200,,5820354680.67,848332063700,18422636700,148178000000.0,2082461349738.3,,1022653082138.0
2010-12-08,1022653082138.0,0.0,44875567200,,5834710928.73,880479063700,18422636700,148178000000.0,2114608349738.3,,1022653082138.0
2010-12-15,1008845068087.0,0.0,46505567200,,6046493669.89,896578063700,18422636700,147884000000.0,2118235335686.6,,1008845068087.0
2010-12-22,1008400397703.0,0.0,48124567200,,6162292509.84,934527063700,18422636700,147460000000.0,2156934665300.6,,1008400397703.0
2010-12-29,992141090836.0,0.0,48124567200,,6177536709.27,943377063700,18422636700,147460000000.0,2149525358436.2,,992141090836.0
2011-01-05,992141090836.0,0.0,49742567200,,6265497105.94,956554063700,18422636700,147460000000.0,2164320358436.2,,992141090836.0
2011-01-12,992141090836.0,0.0,49742567200,,6270788713.31,987625063700,18422636700,146331000000.0,2194262358436.2,,992141090836.0
2011-01-19,980156767766.0,0.0,50371567200,,6043928665.57,1004739446200,18422636700,145885000000.0,2199575417865.6,,980156767766.0
2011-01-26,965077202094.0,0.0,50371567200,,6049158346.79,1039604446200,18422636700,144624000000.0,2218099852194.4,,965077202094.0
2011-02-02,965077202098.0,0.0,52365614600,,6161948988.59,1061215398800,18422636700,144624000000.0,2241704852197.9,,965077202098.0
2011-02-09,965077202098.0,0.0,52365614600,,6187108802.5,1090111398800,18422636700,144624000000.0,2270600852197.9,,965077202098.0
2011-02-16,958443790953.0,0.0,53862614600,,6370728249.52,1111685398800,18422636700,144365000000.0,2286779441053.3,,958443790953.0
2011-02-23,958201341773.0,0.0,53862614600,,6396564193.44,1134743398800,18422636700,144119000000.0,2309348991873.0,,958201341773.0
2011-03-02,948932119538.0,0.0,54357006600,,6434059820.31,1157044006800,18422636700,143249000000.0,2322004769638.1,,948932119538.0
2011-03-09,948932119538.0,0.0,55857006600,,6549364367.78,1185240006800,18422636700,143249000000.0,2351700769638.1,,948932119538.0
2011-03-16,944103291347.0,0.0,55857006600,,6616387471.84,1199490006800,18422636700,139994000000.0,2357866941447.0,,944103291347.0
2011-03-23,943847594781.0,0.0,57425006600,,6701904155.06,1222689006800,18422636700,132495000000.0,2374879244880.9,,943847594781.0
2011-03-30,937155054816.0,0.0,58993006600,,6804870093.15,1249224006800,18422636700,132495000000.0,2396289704916.1,,937155054816.0
2011-04-06,937155054816.0,0.0,59486305000,,6883597167.56,1273414708400,18422636700,132495000000.0,2420973704916.1,,937155054816.0
2011-04-13,937155054816.0,0.0,59486305000,,6959909206.81,1289825708400,18422636700,130888000000.0,2435777704916.1,,937155054816.0
2011-04-20,933222373496.0,0.0,56564803000,,6705607187.07,1320800593900,18422636700,128460000000.0,2457470407096.1,,933222373496.0
2011-04-27,927021468229.0,0.0,58064803000,,6939544770.95,1330039593900,18422636700,126186000000.0,2459734501829.1,,927021468229.0
2011-05-04,927021468231.0,0.0,58064803000,,7053271297.26,1358314593900,18422636700,125118000000.0,2486941501829.1,,927021468231.0
2011-05-11,927021468231.0,0.0,59563803000,,7381098955.9,1380841593900,18422636700,125118000000.0,2510967501830.6,,927021468231.0
2011-05-18,923579471531.0,0.0,61003803000,,7741651125.16,1407997593900,18422636700,120758000000.0,2531761505130.9,,923579471531.0
2011-05-25,917855523604.0,0.0,61003803000,,7892061243.39,1432008593900,18422636700,119093000000.0,2548383557204.4,,917855523604.0
2011-06-01,917855523604.0,0.0,61929658500,,8056156245.59,1443827738400,18422636700,119093000000.0,2561128557204.2,,917855523604.0
2011-06-08,917855523604.0,0.0,63369658500,,8333530175.6,1464533738400,18422636700,119093000000.0,2583274557204.2,,917855523604.0
2011-06-15,914506359734.0,0.0,63369658500,,8440945032.46,1485705738400,18422636700,118365000000.0,2600369393334.3,,914506359734.0
2011-06-22,914325643241.0,0.0,65295658500,,8872894731.57,1509371738400,18422636700,118365000000.0,2625780676840.6,,914325643241.0
2011-06-29,908853407575.0,0.0,65295658500,,8983804093.57,1524357738400,18422636700,116704000000.0,2633633441174.7,,908853407575.0
2011-07-06,908853407575.0,0.0,65521019700,,9073584558.68,1531497377200,18422636700,115070000000.0,2639364441174.7,,908853407575.0
2011-07-13,908853407575.0,0.0,65521019700,,9152780121.44,1537317377200,18422636700,115070000000.0,2645184441174.7,,908853407575.0
2011-07-20,904182476904.0,0.0,65521019700,,9231925979.26,1540917377200,18422636700,114036000000.0,2643079510504.3,,904182476904.0
2011-07-27,897284651490.0,0.0,65521019700,,9311026739.21,1544906377200,18422636700,112435000000.0,2638569685089.8,,897284651490.0
2011-08-03,897284651489.0,0.0,65521019700,,9348536735.61,1547626377200,18422636700,112435000000.0,2641289685088.9,,897284651489.0
2011-08-10,897284651489.0,0.0,65948019700,,9428614054.53,1550943377200,18422636700,112435000000.0,2645033685088.9,,897284651489.0
2011-08-17,892569039877.0,0.0,65948019700,,9410379499.62,1553852377200,18422636700,110660000000.0,2641452073476.9,,892569039877.0
2011-08-24,892349749410.0,0.0,65948019700,,9392119429.26,1554672377200,18422636700,109776000000.0,2641168783010.4,,892349749410.0
2011-08-31,884945035708.0,0.0,66754044300,,9481327495.5,1557455352600,18422636700,109776000000.0,2637353069307.9,,884945035708.0
2011-09-07,884945035708.0,0.0,66754044300,,9497028089.79,1560925352600,18422636700,109776000000.0,2640823069307.9,,884945035708.0
2011-09-14,884945035708.0,0.0,66754044300,,9512942739.13,1564270352600,18422636700,109776000000.0,2644168069307.9,,884945035708.0
2011-09-21,879240079867.0,0.0,66754044300,,9528629574.88,1568399352600,18422636700,108268000000.0,2641084113467.4,,879240079867.0
2011-09-28,870883439854.0,0.0,67254044300,,9648646140.95,1569329352600,18422636700,108268000000.0,2634157473454.2,,870883439854.0
2011-10-05,870883439854.0,0.0,67596509800,,9688271034.59,1576076887100,18422636700,108268000000.0,2641247473454.2,,870883439854.0
2011-10-12,870883439854.0,0.0,68965509800,,9949305252.21,1571428887100,18422636700,108268000000.0,2637968473454.2,,870883439854.0
2011-10-19,862075204823.0,0.0,67595509800,,9698438145.48,1574539887100,18422636700,107668000000.0,2630301238423.0,,862075204823.0
2011-10-26,849260966739.0,0.0,67595509800,,9746541625.65,1582246887100,18422636700,107668000000.0,2625194000339.0,,849260966739.0
2011-11-02,849260966786.0,0.0,67861658700,,9797960027.98,1558112738200,18422636700,107668000000.0,2601326000385.8,,849260966786.0
2011-11-09,849260966786.0,0.0,69251658700,,9991925773.13,1570444738200,18422636700,107668000000.0,2615048000385.8,,849260966786.0
2011-11-16,841982716222.0,0.0,67921658700,,9774018245.21,1579717738200,18422636700,107497000000.0,2615541749821.6,,841982716222.0
2011-11-23,841600238090.0,0.0,67921658700,,9801526516.91,1568645738200,18422636700,105909000000.0,2602499271689.9,,841600238090.0
2011-11-30,827051592860.0,0.0,68420060400,,9832430591.66,1575363336500,18422636700,105909000000.0,2595166626459.6,,827051592860.0
2011-12-07,827051592858.0,0.0,68420060400,,9796061103.3,1578395336500,18422636700,105909000000.0,2598198626458.2,,827051592858.0
2011-12-14,858078178107.0,0.0,68468060400,,9689820577.72,1576894336500,18422636700,105909000000.0,2627772211706.8,,858078178107.0
2011-12-21,851725636948.0,0.0,68468060400,,9653456030.76,1587705336461,18422636700,104696000000.0,2631017670509.1,,851725636948.0
2011-12-28,837295492705.0,0.0,68468060400,,9617074184.23,1575584336461,18422636700,103994000000.0,2603764526266.3,,837295492705.0
2012-01-04,837739492150.0,0.0,68468060400,,9592858637.19,1566954336500,18422636700,103994000000.0,2595578525749.8,,837739492150.0
2012-01-11,840274364071.0,0.0,68508060400,,9505237296.64,1554407336461,18422636700,102401000000.0,2584013397632.4,,840274364071.0
2012-01-18,847434055523.0,0.0,68418060400,,9465639751.95,1555200055861,18422636700,101498000000.0,2590972808484.4,,847434055523.0
2012-01-25,835623756114.0,0.0,68418060400,,9450827450.69,1565237055900,18422636700,101498000000.0,2589199509114.0,,835623756114.0
2012-02-01,836012361913.0,0.0,68700326500,,9431296485.92,1565904789800,18422636700,101498000000.0,2590538114913.0,,836012361913.0
2012-02-08,836030381551.0,0.0,67370326500,,9092882722.96,1565805789800,18422636700,101498000000.0,2589127134550.8,,836030381551.0
2012-02-15,847806365295.0,0.0,68760326500,,9158937746.93,1570728789800,18422636700,101498000000.0,2607216118295.4,,847806365295.0
2012-02-22,853044561475.0,0.0,68760326500,,9112454055.16,1560285789800,18422636700,100817000000.0,2601330314475.1,,853044561475.0
2012-02-29,840794977251.0,0.0,68888078400,,9065975481.46,1565224037900,18422636700,100817000000.0,2594146730250.9,,840794977251.0
2012-03-07,840795977000.0,0.0,67558078400,,8869313506.74,1564429037900,18422636700,99803000000.0,2591008730000.0,,840795977000.0
2012-03-14,853884956977.0,0.0,67558078400,,8945162454.16,1564842037900,18422636700,99803000000.0,2604510709977.0,,853884956977.0
2012-03-21,851260349207.0,0.0,68667078400,,9080737549.13,1567314037900,18422636700,98992000000.0,2604656102207.0,,851260349207.0
2012-03-28,836786125976.0,0.0,68667078400,,9157576991.87,1568664037900,18422636700,96478000000.0,2589017878975.6,,836786125976.0
2012-04-04,836793126157.77,0.0,70014078400,,9447260523.73,1571487037900,18422636700,96478000000.0,2593194879157.77,,836793126157.77
2012-04-11,836793125911.0,0.0,68754078400,,9206420788.58,1584710037900,18422636700,96478000000.0,2605157878911.1,,836793125911.0
2012-04-18,855361047588.0,0.0,67235973400,,9104372511.41,1577378252800,18422636700,95200000000.0,2613597910488.0,,855361047588.0
2012-04-25,847796305945.0,0.0,67235973400,,9182522516.26,1572925252800,18422636700,94571000000.0,2600951168845.1,,847796305945.0
2012-05-02,847820303003.0,0.0,67665851300,,9277127013.87,1572264374900,18422636700,94571000000.0,2600744165903.1,,847820303003.0
2012-05-09,847826302745.0,0.0,66325851300,,9167777815.95,1572022374900,18422636700,94571000000.0,2599168165644.8,,847826302745.0
2012-05-16,858228906377.0,0.0,67653851300,,9391615886.47,1561325374900,18422636700,94166000000.0,2599796769276.6,,858228906377.0
2012-05-23,864985369219.0,0.0,67653851300,,9523349201.35,1561224374900,18422636700,93252000000.0,2605538232118.8,,864985369219.0
2012-05-30,851749604926.0,0.0,67653851300,,9654946746.42,1560943374900,18422636700,93252000000.0,2592021467825.8,,851749604926.0
2012-06-06,851758604859.0,0.0,67654025500,,9720472557.06,1568495200700,18422636700,93252000000.0,2599582467759.2,,851758604859.0
2012-06-13,867934494354.0,0.0,66570025500,,9547280498.87,1565618200700,18422636700,93252000000.0,2611797357253.7,,867934494354.0
2012-06-20,868038197560.0,0.0,67915025500,,9780415501.27,1567459200700,18422636700,91484000000.0,2613319060460.3,,868038197560.0
2012-06-27,854979258402.0,0.0,67915025500,,9835143884.24,1570357200700,18422636700,91484000000.0,2603158121301.9,,854979258402.0
2012-07-03,855030206392.0,0.0,67915025500,,9846871931.16,1570190200700,18422636700,91484000000.0,2603042069292.3,,855030206392.0
2012-07-11,855054201475.0,0.0,69237025500,,9977623838.21,1568781200700,14641090700,91484000000.0,2599197518375.0,,855054201475.0
2012-07-18,863015156136.0,0.0,69085631500,,9914450848.9,1561337556700,8356019000,91029000000.0,2592823363336.2,,863015156136.0
2012-07-25,853362386959.0,0.0,69085631500,,9893555842.92,1566514556700,5937991000,91029000000.0,2585929566158.8,,853362386959.0
2012-08-01,853478386789.0,0.0,69085631500,,9871821355.53,1570336270200,0,91029000000.0,2583929288489.4,,853478386789.0
2012-08-08,853493387001.0,0.0,69085631500,,9845662396.34,1573484270200,0,91029000000.0,2587092288701.4,,853493387001.0
2012-08-15,854154758088.0,0.0,70434631500,,10018131786.84,1565907050200,0,89101000000.0,2579597439788.0,,854154758088.0
2012-08-22,859310286133.0,0.0,70434631500,,9991436652.26,1556726050200,0,87210000000.0,2573680967832.9,,859310286133.0
2012-08-29,843596548001.0,0.0,70434631500,,9964796810.24,1559014050200,0,87210000000.0,2560255229700.7,,843596548001.0
2012-09-05,843709540075.0,0.0,70434631500,,9935267396.38,1568491796600,0,87210000000.0,2569845968175.2,,843709540075.0
2012-09-12,843729538289.0,0.0,71783631500,,10027386391.53,1569039796600,0,87210000000.0,2571762966389.3,,843729538289.0
2012-09-19,850141807935.0,0.0,71783631500,,9996279430.09,1564318453700,0,87098000000.0,2573341893134.7,,850141807935.0
2012-09-26,834978644214.0,0.0,71783631500,,9965121011.57,1566654453700,0,83405000000.0,2556821729413.8,,834978644214.0
2012-10-03,834991580608.0,0.0,71783631500,,9991283800.08,1571169070000,0,83405000000.0,2561349282108.2,,834991580608.0
2012-10-10,835004533554.0,0.0,71783631500,,10094090274.72,1571859070000,0,82746000000.0,2561393235054.0,,835004533554.0
2012-10-17,862304433876.0,0.0,73033631500,,10354163302.35,1575696069800,0,82746000000.0,2593780135176.5,,862304433876.0
2012-10-24,868069036040.0,0.0,71943631500,,10268678493.89,1564312069800,0,82746000000.0,2587070737340.3,,868069036040.0
2012-10-31,852038538169.0,0.0,71943631500,,10371472113.71,1563018724200,0,81902000000.0,2568902893869.1,,852038538169.0
2012-11-07,852062537980.0,0.0,71943631500,,10457216170.41,1568887724200,0,81902000000.0,2574795893680.0,,852062537980.0
